2015-08-22 16:27:00,466 INFO  io.prediction.data.storage.hbase.HBLEvents [main] - The table pio_event:events_1 doesn't exist yet. Creating now...
2015-08-22 17:02:46,171 INFO  io.prediction.tools.console.Console$ [Thread-2] - 	[SUCCESSFUL ] org.scala-sbt#compiler-interface;0.13.7!compiler-interface-src.jar (1427ms)
2015-08-22 17:02:46,448 INFO  io.prediction.tools.console.Console$ [Thread-2] - downloading https://repo.typesafe.com/typesafe/ivy-releases/org.scala-sbt/compiler-interface/0.13.7/jars/compiler-interface-bin.jar ...
2015-08-22 17:02:48,142 INFO  io.prediction.tools.console.Console$ [Thread-2] - 	[SUCCESSFUL ] org.scala-sbt#compiler-interface;0.13.7!compiler-interface-bin.jar (1970ms)
2015-08-22 17:02:48,408 INFO  io.prediction.tools.console.Console$ [Thread-2] - downloading https://repo.typesafe.com/typesafe/ivy-releases/org.scala-sbt/precompiled-2_8_2/0.13.7/jars/compiler-interface-bin.jar ...
2015-08-22 17:02:49,963 INFO  io.prediction.tools.console.Console$ [Thread-2] - 	[SUCCESSFUL ] org.scala-sbt#precompiled-2_8_2;0.13.7!compiler-interface-bin.jar (1820ms)
2015-08-22 17:02:50,227 INFO  io.prediction.tools.console.Console$ [Thread-2] - downloading https://repo.typesafe.com/typesafe/ivy-releases/org.scala-sbt/precompiled-2_9_2/0.13.7/jars/compiler-interface-bin.jar ...
2015-08-22 17:02:51,791 INFO  io.prediction.tools.console.Console$ [Thread-2] - 	[SUCCESSFUL ] org.scala-sbt#precompiled-2_9_2;0.13.7!compiler-interface-bin.jar (1826ms)
2015-08-22 17:02:52,173 INFO  io.prediction.tools.console.Console$ [Thread-2] - downloading https://repo.typesafe.com/typesafe/ivy-releases/org.scala-sbt/precompiled-2_9_3/0.13.7/jars/compiler-interface-bin.jar ...
2015-08-22 17:02:53,725 INFO  io.prediction.tools.console.Console$ [Thread-2] - 	[SUCCESSFUL ] org.scala-sbt#precompiled-2_9_3;0.13.7!compiler-interface-bin.jar (1934ms)
2015-08-22 17:02:53,991 INFO  io.prediction.tools.console.Console$ [Thread-2] - downloading https://repo.typesafe.com/typesafe/ivy-releases/org.scala-sbt/actions/0.13.7/jars/actions.jar ...
2015-08-22 17:02:55,694 INFO  io.prediction.tools.console.Console$ [Thread-2] - 	[SUCCESSFUL ] org.scala-sbt#actions;0.13.7!actions.jar (1967ms)
2015-08-22 17:02:55,982 INFO  io.prediction.tools.console.Console$ [Thread-2] - downloading https://repo.typesafe.com/typesafe/ivy-releases/org.scala-sbt/main-settings/0.13.7/jars/main-settings.jar ...
2015-08-22 17:02:57,795 INFO  io.prediction.tools.console.Console$ [Thread-2] - 	[SUCCESSFUL ] org.scala-sbt#main-settings;0.13.7!main-settings.jar (2101ms)
2015-08-22 17:02:58,073 INFO  io.prediction.tools.console.Console$ [Thread-2] - downloading https://repo.typesafe.com/typesafe/ivy-releases/org.scala-sbt/interface/0.13.7/jars/interface.jar ...
2015-08-22 17:02:59,237 INFO  io.prediction.tools.console.Console$ [Thread-2] - 	[SUCCESSFUL ] org.scala-sbt#interface;0.13.7!interface.jar (1441ms)
2015-08-22 17:02:59,507 INFO  io.prediction.tools.console.Console$ [Thread-2] - downloading https://repo.typesafe.com/typesafe/ivy-releases/org.scala-sbt/io/0.13.7/jars/io.jar ...
2015-08-22 17:03:01,152 INFO  io.prediction.tools.console.Console$ [Thread-2] - 	[SUCCESSFUL ] org.scala-sbt#io;0.13.7!io.jar (1913ms)
2015-08-22 17:03:01,423 INFO  io.prediction.tools.console.Console$ [Thread-2] - downloading https://repo.typesafe.com/typesafe/ivy-releases/org.scala-sbt/ivy/0.13.7/jars/ivy.jar ...
2015-08-22 17:03:03,643 INFO  io.prediction.tools.console.Console$ [Thread-2] - 	[SUCCESSFUL ] org.scala-sbt#ivy;0.13.7!ivy.jar (2489ms)
2015-08-22 17:03:03,948 INFO  io.prediction.tools.console.Console$ [Thread-2] - downloading https://repo.typesafe.com/typesafe/ivy-releases/org.scala-sbt/launcher-interface/0.13.7/jars/launcher-interface.jar ...
2015-08-22 17:03:05,037 INFO  io.prediction.tools.console.Console$ [Thread-2] - 	[SUCCESSFUL ] org.scala-sbt#launcher-interface;0.13.7!launcher-interface.jar (1394ms)
2015-08-22 17:03:05,311 INFO  io.prediction.tools.console.Console$ [Thread-2] - downloading https://repo.typesafe.com/typesafe/ivy-releases/org.scala-sbt/logging/0.13.7/jars/logging.jar ...
2015-08-22 17:03:06,582 INFO  io.prediction.tools.console.Console$ [Thread-2] - 	[SUCCESSFUL ] org.scala-sbt#logging;0.13.7!logging.jar (1542ms)
2015-08-22 17:03:06,854 INFO  io.prediction.tools.console.Console$ [Thread-2] - downloading https://repo.typesafe.com/typesafe/ivy-releases/org.scala-sbt/logic/0.13.7/jars/logic.jar ...
2015-08-22 17:03:08,112 INFO  io.prediction.tools.console.Console$ [Thread-2] - 	[SUCCESSFUL ] org.scala-sbt#logic;0.13.7!logic.jar (1529ms)
2015-08-22 17:03:08,399 INFO  io.prediction.tools.console.Console$ [Thread-2] - downloading https://repo.typesafe.com/typesafe/ivy-releases/org.scala-sbt/process/0.13.7/jars/process.jar ...
2015-08-22 17:03:09,673 INFO  io.prediction.tools.console.Console$ [Thread-2] - 	[SUCCESSFUL ] org.scala-sbt#process;0.13.7!process.jar (1559ms)
2015-08-22 17:03:09,949 INFO  io.prediction.tools.console.Console$ [Thread-2] - downloading https://repo.typesafe.com/typesafe/ivy-releases/org.scala-sbt/run/0.13.7/jars/run.jar ...
2015-08-22 17:03:11,258 INFO  io.prediction.tools.console.Console$ [Thread-2] - 	[SUCCESSFUL ] org.scala-sbt#run;0.13.7!run.jar (1583ms)
2015-08-22 17:03:11,545 INFO  io.prediction.tools.console.Console$ [Thread-2] - downloading https://repo.typesafe.com/typesafe/ivy-releases/org.scala-sbt/command/0.13.7/jars/command.jar ...
2015-08-22 17:03:13,335 INFO  io.prediction.tools.console.Console$ [Thread-2] - 	[SUCCESSFUL ] org.scala-sbt#command;0.13.7!command.jar (2075ms)
2015-08-22 17:03:13,615 INFO  io.prediction.tools.console.Console$ [Thread-2] - downloading https://repo.typesafe.com/typesafe/ivy-releases/org.scala-sbt/classpath/0.13.7/jars/classpath.jar ...
2015-08-22 17:03:14,865 INFO  io.prediction.tools.console.Console$ [Thread-2] - 	[SUCCESSFUL ] org.scala-sbt#classpath;0.13.7!classpath.jar (1529ms)
2015-08-22 17:03:15,181 INFO  io.prediction.tools.console.Console$ [Thread-2] - downloading https://repo.typesafe.com/typesafe/ivy-releases/org.scala-sbt/completion/0.13.7/jars/completion.jar ...
2015-08-22 17:03:16,856 INFO  io.prediction.tools.console.Console$ [Thread-2] - 	[SUCCESSFUL ] org.scala-sbt#completion;0.13.7!completion.jar (1990ms)
2015-08-22 17:03:17,152 INFO  io.prediction.tools.console.Console$ [Thread-2] - downloading https://repo.typesafe.com/typesafe/ivy-releases/org.scala-sbt/api/0.13.7/jars/api.jar ...
2015-08-22 17:03:18,979 INFO  io.prediction.tools.console.Console$ [Thread-2] - 	[SUCCESSFUL ] org.scala-sbt#api;0.13.7!api.jar (2122ms)
2015-08-22 17:03:19,280 INFO  io.prediction.tools.console.Console$ [Thread-2] - downloading https://repo.typesafe.com/typesafe/ivy-releases/org.scala-sbt/compiler-integration/0.13.7/jars/compiler-integration.jar ...
2015-08-22 17:03:20,466 INFO  io.prediction.tools.console.Console$ [Thread-2] - 	[SUCCESSFUL ] org.scala-sbt#compiler-integration;0.13.7!compiler-integration.jar (1485ms)
2015-08-22 17:03:20,735 INFO  io.prediction.tools.console.Console$ [Thread-2] - downloading https://repo.typesafe.com/typesafe/ivy-releases/org.scala-sbt/compiler-ivy-integration/0.13.7/jars/compiler-ivy-integration.jar ...
2015-08-22 17:03:21,815 INFO  io.prediction.tools.console.Console$ [Thread-2] - 	[SUCCESSFUL ] org.scala-sbt#compiler-ivy-integration;0.13.7!compiler-ivy-integration.jar (1349ms)
2015-08-22 17:03:22,104 INFO  io.prediction.tools.console.Console$ [Thread-2] - downloading https://repo.typesafe.com/typesafe/ivy-releases/org.scala-sbt/relation/0.13.7/jars/relation.jar ...
2015-08-22 17:03:23,280 INFO  io.prediction.tools.console.Console$ [Thread-2] - 	[SUCCESSFUL ] org.scala-sbt#relation;0.13.7!relation.jar (1463ms)
2015-08-22 17:03:23,557 INFO  io.prediction.tools.console.Console$ [Thread-2] - downloading https://repo.typesafe.com/typesafe/ivy-releases/org.scala-sbt/task-system/0.13.7/jars/task-system.jar ...
2015-08-22 17:03:24,946 INFO  io.prediction.tools.console.Console$ [Thread-2] - 	[SUCCESSFUL ] org.scala-sbt#task-system;0.13.7!task-system.jar (1665ms)
2015-08-22 17:03:25,218 INFO  io.prediction.tools.console.Console$ [Thread-2] - downloading https://repo.typesafe.com/typesafe/ivy-releases/org.scala-sbt/tasks/0.13.7/jars/tasks.jar ...
2015-08-22 17:03:26,511 INFO  io.prediction.tools.console.Console$ [Thread-2] - 	[SUCCESSFUL ] org.scala-sbt#tasks;0.13.7!tasks.jar (1563ms)
2015-08-22 17:03:26,784 INFO  io.prediction.tools.console.Console$ [Thread-2] - downloading https://repo.typesafe.com/typesafe/ivy-releases/org.scala-sbt/tracking/0.13.7/jars/tracking.jar ...
2015-08-22 17:03:27,960 INFO  io.prediction.tools.console.Console$ [Thread-2] - 	[SUCCESSFUL ] org.scala-sbt#tracking;0.13.7!tracking.jar (1448ms)
2015-08-22 17:03:28,249 INFO  io.prediction.tools.console.Console$ [Thread-2] - downloading https://repo.typesafe.com/typesafe/ivy-releases/org.scala-sbt/testing/0.13.7/jars/testing.jar ...
2015-08-22 17:03:29,483 INFO  io.prediction.tools.console.Console$ [Thread-2] - 	[SUCCESSFUL ] org.scala-sbt#testing;0.13.7!testing.jar (1521ms)
2015-08-22 17:03:29,484 INFO  io.prediction.tools.console.Console$ [Thread-2] - downloading https://repo1.maven.org/maven2/org/scala-lang/scala-compiler/2.10.4/scala-compiler-2.10.4.jar ...
2015-08-22 17:03:37,789 INFO  io.prediction.tools.console.Console$ [Thread-2] - 	[SUCCESSFUL ] org.scala-lang#scala-compiler;2.10.4!scala-compiler.jar (8305ms)
2015-08-22 17:03:37,790 INFO  io.prediction.tools.console.Console$ [Thread-2] - downloading https://repo1.maven.org/maven2/org/scala-lang/scala-reflect/2.10.4/scala-reflect-2.10.4.jar ...
2015-08-22 17:03:39,774 INFO  io.prediction.tools.console.Console$ [Thread-2] - 	[SUCCESSFUL ] org.scala-lang#scala-reflect;2.10.4!scala-reflect.jar (1984ms)
2015-08-22 17:03:40,178 INFO  io.prediction.tools.console.Console$ [Thread-2] - downloading https://repo.typesafe.com/typesafe/ivy-releases/org.scala-sbt/control/0.13.7/jars/control.jar ...
2015-08-22 17:03:41,300 INFO  io.prediction.tools.console.Console$ [Thread-2] - 	[SUCCESSFUL ] org.scala-sbt#control;0.13.7!control.jar (1524ms)
2015-08-22 17:03:41,584 INFO  io.prediction.tools.console.Console$ [Thread-2] - downloading https://repo.typesafe.com/typesafe/ivy-releases/org.scala-sbt/collections/0.13.7/jars/collections.jar ...
2015-08-22 17:03:43,419 INFO  io.prediction.tools.console.Console$ [Thread-2] - 	[SUCCESSFUL ] org.scala-sbt#collections;0.13.7!collections.jar (2118ms)
2015-08-22 17:03:43,420 INFO  io.prediction.tools.console.Console$ [Thread-2] - downloading https://repo1.maven.org/maven2/jline/jline/2.11/jline-2.11.jar ...
2015-08-22 17:03:43,758 INFO  io.prediction.tools.console.Console$ [Thread-2] - 	[SUCCESSFUL ] jline#jline;2.11!jline.jar (338ms)
2015-08-22 17:03:44,050 INFO  io.prediction.tools.console.Console$ [Thread-2] - downloading https://repo.typesafe.com/typesafe/ivy-releases/org.scala-sbt/incremental-compiler/0.13.7/jars/incremental-compiler.jar ...
2015-08-22 17:03:45,726 INFO  io.prediction.tools.console.Console$ [Thread-2] - 	[SUCCESSFUL ] org.scala-sbt#incremental-compiler;0.13.7!incremental-compiler.jar (1967ms)
2015-08-22 17:03:45,996 INFO  io.prediction.tools.console.Console$ [Thread-2] - downloading https://repo.typesafe.com/typesafe/ivy-releases/org.scala-sbt/compile/0.13.7/jars/compile.jar ...
2015-08-22 17:03:47,241 INFO  io.prediction.tools.console.Console$ [Thread-2] - 	[SUCCESSFUL ] org.scala-sbt#compile;0.13.7!compile.jar (1514ms)
2015-08-22 17:03:47,539 INFO  io.prediction.tools.console.Console$ [Thread-2] - downloading https://repo.typesafe.com/typesafe/ivy-releases/org.scala-sbt/persist/0.13.7/jars/persist.jar ...
2015-08-22 17:03:48,827 INFO  io.prediction.tools.console.Console$ [Thread-2] - 	[SUCCESSFUL ] org.scala-sbt#persist;0.13.7!persist.jar (1585ms)
2015-08-22 17:03:49,100 INFO  io.prediction.tools.console.Console$ [Thread-2] - downloading https://repo.typesafe.com/typesafe/ivy-releases/org.scala-sbt/classfile/0.13.7/jars/classfile.jar ...
2015-08-22 17:03:50,341 INFO  io.prediction.tools.console.Console$ [Thread-2] - 	[SUCCESSFUL ] org.scala-sbt#classfile;0.13.7!classfile.jar (1513ms)
2015-08-22 17:03:50,605 INFO  io.prediction.tools.console.Console$ [Thread-2] - downloading https://repo.typesafe.com/typesafe/ivy-releases/org.scala-tools.sbinary/sbinary_2.10/0.4.2/jars/sbinary_2.10.jar ...
2015-08-22 17:03:51,870 INFO  io.prediction.tools.console.Console$ [Thread-2] - 	[SUCCESSFUL ] org.scala-tools.sbinary#sbinary_2.10;0.4.2!sbinary_2.10.jar (1527ms)
2015-08-22 17:03:52,164 INFO  io.prediction.tools.console.Console$ [Thread-2] - downloading https://repo.typesafe.com/typesafe/ivy-releases/org.scala-sbt/cross/0.13.7/jars/cross.jar ...
2015-08-22 17:03:53,276 INFO  io.prediction.tools.console.Console$ [Thread-2] - 	[SUCCESSFUL ] org.scala-sbt#cross;0.13.7!cross.jar (1405ms)
2015-08-22 17:03:53,529 INFO  io.prediction.tools.console.Console$ [Thread-2] - downloading https://repo.typesafe.com/typesafe/ivy-releases/org.scala-sbt.ivy/ivy/2.3.0-sbt-fccfbd44c9f64523b61398a0155784dcbaeae28f/jars/ivy.jar ...
2015-08-22 17:03:55,849 INFO  io.prediction.tools.console.Console$ [Thread-2] - 	[SUCCESSFUL ] org.scala-sbt.ivy#ivy;2.3.0-sbt-fccfbd44c9f64523b61398a0155784dcbaeae28f!ivy.jar (2572ms)
2015-08-22 17:03:55,850 INFO  io.prediction.tools.console.Console$ [Thread-2] - downloading https://repo1.maven.org/maven2/com/jcraft/jsch/0.1.46/jsch-0.1.46.jar ...
2015-08-22 17:03:56,307 INFO  io.prediction.tools.console.Console$ [Thread-2] - 	[SUCCESSFUL ] com.jcraft#jsch;0.1.46!jsch.jar (457ms)
2015-08-22 17:03:56,309 INFO  io.prediction.tools.console.Console$ [Thread-2] - downloading https://repo1.maven.org/maven2/org/json4s/json4s-native_2.10/3.2.10/json4s-native_2.10-3.2.10.jar ...
2015-08-22 17:03:56,492 INFO  io.prediction.tools.console.Console$ [Thread-2] - 	[SUCCESSFUL ] org.json4s#json4s-native_2.10;3.2.10!json4s-native_2.10.jar (184ms)
2015-08-22 17:03:56,493 INFO  io.prediction.tools.console.Console$ [Thread-2] - downloading https://repo1.maven.org/maven2/org/spire-math/jawn-parser_2.10/0.6.0/jawn-parser_2.10-0.6.0.jar ...
2015-08-22 17:03:56,689 INFO  io.prediction.tools.console.Console$ [Thread-2] - 	[SUCCESSFUL ] org.spire-math#jawn-parser_2.10;0.6.0!jawn-parser_2.10.jar (195ms)
2015-08-22 17:03:56,690 INFO  io.prediction.tools.console.Console$ [Thread-2] - downloading https://repo1.maven.org/maven2/org/spire-math/json4s-support_2.10/0.6.0/json4s-support_2.10-0.6.0.jar ...
2015-08-22 17:03:56,837 INFO  io.prediction.tools.console.Console$ [Thread-2] - 	[SUCCESSFUL ] org.spire-math#json4s-support_2.10;0.6.0!json4s-support_2.10.jar (147ms)
2015-08-22 17:03:56,838 INFO  io.prediction.tools.console.Console$ [Thread-2] - downloading https://repo1.maven.org/maven2/org/json4s/json4s-core_2.10/3.2.10/json4s-core_2.10-3.2.10.jar ...
2015-08-22 17:03:57,316 INFO  io.prediction.tools.console.Console$ [Thread-2] - 	[SUCCESSFUL ] org.json4s#json4s-core_2.10;3.2.10!json4s-core_2.10.jar (477ms)
2015-08-22 17:03:57,317 INFO  io.prediction.tools.console.Console$ [Thread-2] - downloading https://repo1.maven.org/maven2/org/json4s/json4s-ast_2.10/3.2.10/json4s-ast_2.10-3.2.10.jar ...
2015-08-22 17:03:57,503 INFO  io.prediction.tools.console.Console$ [Thread-2] - 	[SUCCESSFUL ] org.json4s#json4s-ast_2.10;3.2.10!json4s-ast_2.10.jar (186ms)
2015-08-22 17:03:57,504 INFO  io.prediction.tools.console.Console$ [Thread-2] - downloading https://repo1.maven.org/maven2/com/thoughtworks/paranamer/paranamer/2.6/paranamer-2.6.jar ...
2015-08-22 17:03:57,665 INFO  io.prediction.tools.console.Console$ [Thread-2] - 	[SUCCESSFUL ] com.thoughtworks.paranamer#paranamer;2.6!paranamer.jar (161ms)
2015-08-22 17:03:57,666 INFO  io.prediction.tools.console.Console$ [Thread-2] - downloading https://repo1.maven.org/maven2/org/scala-lang/scalap/2.10.0/scalap-2.10.0.jar ...
2015-08-22 17:03:58,264 INFO  io.prediction.tools.console.Console$ [Thread-2] - 	[SUCCESSFUL ] org.scala-lang#scalap;2.10.0!scalap.jar (598ms)
2015-08-22 17:03:58,547 INFO  io.prediction.tools.console.Console$ [Thread-2] - downloading https://repo.typesafe.com/typesafe/ivy-releases/org.scala-sbt/cache/0.13.7/jars/cache.jar ...
2015-08-22 17:03:59,843 INFO  io.prediction.tools.console.Console$ [Thread-2] - 	[SUCCESSFUL ] org.scala-sbt#cache;0.13.7!cache.jar (1578ms)
2015-08-22 17:04:00,131 INFO  io.prediction.tools.console.Console$ [Thread-2] - downloading https://repo.typesafe.com/typesafe/ivy-releases/org.scala-sbt/test-agent/0.13.7/jars/test-agent.jar ...
2015-08-22 17:04:01,311 INFO  io.prediction.tools.console.Console$ [Thread-2] - 	[SUCCESSFUL ] org.scala-sbt#test-agent;0.13.7!test-agent.jar (1467ms)
2015-08-22 17:04:01,313 INFO  io.prediction.tools.console.Console$ [Thread-2] - downloading https://repo1.maven.org/maven2/org/scala-sbt/test-interface/1.0/test-interface-1.0.jar ...
2015-08-22 17:04:01,469 INFO  io.prediction.tools.console.Console$ [Thread-2] - 	[SUCCESSFUL ] org.scala-sbt#test-interface;1.0!test-interface.jar (157ms)
2015-08-22 17:04:01,802 INFO  io.prediction.tools.console.Console$ [Thread-2] - downloading https://repo.typesafe.com/typesafe/ivy-releases/org.scala-sbt/apply-macro/0.13.7/jars/apply-macro.jar ...
2015-08-22 17:04:03,208 INFO  io.prediction.tools.console.Console$ [Thread-2] - 	[SUCCESSFUL ] org.scala-sbt#apply-macro;0.13.7!apply-macro.jar (1738ms)
2015-08-22 17:04:03,239 INFO  io.prediction.tools.console.Console$ [Thread-2] - :: retrieving :: org.scala-sbt#boot-app
2015-08-22 17:04:03,243 INFO  io.prediction.tools.console.Console$ [Thread-2] - 	confs: [default]
2015-08-22 17:04:03,344 INFO  io.prediction.tools.console.Console$ [Thread-2] - 	51 artifacts copied, 0 already retrieved (15709kB/105ms)
2015-08-22 17:04:03,357 INFO  io.prediction.tools.console.Console$ [Thread-2] - Getting Scala 2.10.4 (for sbt)...
2015-08-22 17:04:07,036 INFO  io.prediction.tools.console.Console$ [Thread-2] - downloading https://repo1.maven.org/maven2/org/scala-lang/jline/2.10.4/jline-2.10.4.jar ...
2015-08-22 17:04:07,334 INFO  io.prediction.tools.console.Console$ [Thread-2] - 	[SUCCESSFUL ] org.scala-lang#jline;2.10.4!jline.jar (299ms)
2015-08-22 17:04:07,336 INFO  io.prediction.tools.console.Console$ [Thread-2] - downloading https://repo1.maven.org/maven2/org/fusesource/jansi/jansi/1.4/jansi-1.4.jar ...
2015-08-22 17:04:07,552 INFO  io.prediction.tools.console.Console$ [Thread-2] - 	[SUCCESSFUL ] org.fusesource.jansi#jansi;1.4!jansi.jar (216ms)
2015-08-22 17:04:07,555 INFO  io.prediction.tools.console.Console$ [Thread-2] - :: retrieving :: org.scala-sbt#boot-scala
2015-08-22 17:04:07,557 INFO  io.prediction.tools.console.Console$ [Thread-2] - 	confs: [default]
2015-08-22 17:04:07,655 INFO  io.prediction.tools.console.Console$ [Thread-2] - 	5 artifacts copied, 0 already retrieved (24459kB/99ms)
2015-08-22 17:04:15,677 INFO  io.prediction.tools.console.Console$ [Thread-2] - [0m[[0minfo[0m] [0mLoading project definition from /Users/peterbugaj/Downloads/PredictionIOTraining/sample-engine-template/project[0m
2015-08-22 17:04:16,057 INFO  io.prediction.tools.console.Console$ [Thread-2] - [0m[[0minfo[0m] [0mUpdating {file:/Users/peterbugaj/Downloads/PredictionIOTraining/sample-engine-template/project/}sample-engine-template-build...[0m
2015-08-22 17:04:16,511 INFO  io.prediction.tools.console.Console$ [Thread-2] - [0m[[0minfo[0m] [0mResolving com.eed3si9n#sbt-assembly;0.11.2 ...[0m
2015-08-22 17:04:16,523 INFO  io.prediction.tools.console.Console$ [Thread-2] - 
2015-08-22 17:04:16,524 INFO  io.prediction.tools.console.Console$ [Thread-2] - M[2K[0m[[0minfo[0m] [0mResolving com.eed3si9n#sbt-assembly;0.11.2 ...[0m
2015-08-22 17:04:18,820 INFO  io.prediction.tools.console.Console$ [Thread-2] - 
2015-08-22 17:04:18,820 INFO  io.prediction.tools.console.Console$ [Thread-2] - M[2K[0m[[0minfo[0m] [0mResolving io.prediction#pio-build;0.9.0 ...[0m
2015-08-22 17:04:18,821 INFO  io.prediction.tools.console.Console$ [Thread-2] - 
2015-08-22 17:04:18,821 INFO  io.prediction.tools.console.Console$ [Thread-2] - M[2K[0m[[0minfo[0m] [0mResolving io.prediction#pio-build;0.9.0 ...[0m
2015-08-22 17:04:20,576 INFO  io.prediction.tools.console.Console$ [Thread-2] - 
2015-08-22 17:04:20,577 INFO  io.prediction.tools.console.Console$ [Thread-2] - M[2K[0m[[0minfo[0m] [0mResolving org.scala-lang#scala-library;2.10.4 ...[0m
2015-08-22 17:04:20,597 INFO  io.prediction.tools.console.Console$ [Thread-2] - 
2015-08-22 17:04:20,598 INFO  io.prediction.tools.console.Console$ [Thread-2] - M[2K[0m[[0minfo[0m] [0mResolving org.scala-sbt#sbt;0.13.7 ...[0m
2015-08-22 17:04:20,616 INFO  io.prediction.tools.console.Console$ [Thread-2] - 
2015-08-22 17:04:20,616 INFO  io.prediction.tools.console.Console$ [Thread-2] - M[2K[0m[[0minfo[0m] [0mResolving org.scala-sbt#main;0.13.7 ...[0m
2015-08-22 17:04:20,636 INFO  io.prediction.tools.console.Console$ [Thread-2] - 
2015-08-22 17:04:20,637 INFO  io.prediction.tools.console.Console$ [Thread-2] - M[2K[0m[[0minfo[0m] [0mResolving org.scala-sbt#actions;0.13.7 ...[0m
2015-08-22 17:04:20,661 INFO  io.prediction.tools.console.Console$ [Thread-2] - 
2015-08-22 17:04:20,661 INFO  io.prediction.tools.console.Console$ [Thread-2] - M[2K[0m[[0minfo[0m] [0mResolving org.scala-sbt#classpath;0.13.7 ...[0m
2015-08-22 17:04:20,678 INFO  io.prediction.tools.console.Console$ [Thread-2] - 
2015-08-22 17:04:20,678 INFO  io.prediction.tools.console.Console$ [Thread-2] - M[2K[0m[[0minfo[0m] [0mResolving org.scala-lang#scala-compiler;2.10.4 ...[0m
2015-08-22 17:04:20,698 INFO  io.prediction.tools.console.Console$ [Thread-2] - 
2015-08-22 17:04:20,698 INFO  io.prediction.tools.console.Console$ [Thread-2] - M[2K[0m[[0minfo[0m] [0mResolving org.scala-lang#scala-reflect;2.10.4 ...[0m
2015-08-22 17:04:20,725 INFO  io.prediction.tools.console.Console$ [Thread-2] - 
2015-08-22 17:04:20,725 INFO  io.prediction.tools.console.Console$ [Thread-2] - M[2K[0m[[0minfo[0m] [0mResolving org.scala-sbt#launcher-interface;0.13.7 ...[0m
2015-08-22 17:04:20,742 INFO  io.prediction.tools.console.Console$ [Thread-2] - 
2015-08-22 17:04:20,742 INFO  io.prediction.tools.console.Console$ [Thread-2] - M[2K[0m[[0minfo[0m] [0mResolving org.scala-sbt#interface;0.13.7 ...[0m
